0.11508557,0.97754836,1.1136212,-1.677263,1.6385145,0.377
0.11523826,0.9775536,1.112874,-1.6801779,1.6409209,0.377
0.11572784,0.97755617,1.1145595,-1.6829993,1.6432136,0.377
0.11640377,0.9776988,1.119038,-1.6862979,1.6458522,0.377
0.11698625,0.97801584,1.1249647,-1.6897084,1.6486062,0.377
0.11717174,0.9783361,1.1313057,-1.6932869,1.6518288,0.377
0.11694028,0.9785294,1.1374112,-1.6966372,1.6548241,0.377
0.11611603,0.9784956,1.1433365,-1.7002162,1.6581197,0.377
0.11433523,0.97810155,1.1493078,-1.7039098,1.6615307,0.377
0.111059144,0.97723395,1.1556307,-1.7077001,1.6652256,0.377
0.10571231,0.97586405,1.1626074,-1.7116878,1.6684223,0.377
0.09809812,0.9741243,1.170456,-1.7159654,1.6716629,0.377
0.088566035,0.9722178,1.1791421,-1.7202395,1.6752858,0.377
0.07738388,0.9702451,1.1885476,-1.7246674,1.6788933,0.377
0.06470722,0.9681184,1.1983026,-1.7292222,1.6826264,0.377
0.0506414,0.9656944,1.2080032,-1.7339238,1.6866791,0.377
0.03538981,0.96298873,1.2174264,-1.7383056,1.6905482,0.377
0.019568142,0.960173,1.2262317,-1.7427874,1.6939783,0.377
0.0034687961,0.95735645,1.2343051,-1.747293,1.6979345,0.377
-0.012909112,0.9545693,1.2416823,-1.7516453,1.7018452,0.377
-0.029491216,0.951809,1.248289,-1.7559611,1.7056931,0.377
-0.0461185,0.949055,1.2539606,-1.7605451,1.7093172,0.377
-0.06274764,0.94630116,1.2586532,-1.7647071,1.7134007,0.377
-0.07937862,0.9435474,1.262366,-1.7690935,1.717122,0.377
-0.096039556,0.94079995,1.2651173,-1.7733045,1.7204928,0.377
-0.112779595,0.93807065,1.2669376,-1.7780409,1.7240045,0.377
-0.12963188,0.935369,1.2678483,-1.7823242,1.7275791,0.377
-0.14658463,0.9326935,1.2678411,-1.7865305,1.7316992,0.377
-0.16358586,0.93003124,1.2668839,-1.7906903,1.7358272,0.377
-0.18059595,0.92737114,1.2649512,-1.7944704,1.7405083,0.377
-0.19761221,0.92471164,1.2620416,-1.7981113,1.7451686,0.377
-0.2146669,0.9220537,1.258175,-1.8025631,1.7493029,0.377
-0.23183478,0.91941124,1.2534094,-1.8078468,1.7528206,0.377
-0.24924986,0.91682136,1.2478573,-1.8125055,1.7557231,0.377
-0.2670913,0.9143358,1.2416677,-1.8169025,1.7589073,0.377
-0.28554994,0.9120041,1.2349952,-1.821265,1.7625313,0.377
-0.3047956,0.90986586,1.2279763,-1.8253706,1.7667608,0.377
-0.3249581,0.9079571,1.220729,-1.8291925,1.7711653,0.377
-0.3461176,0.9063169,1.2133505,-1.8332322,1.7756785,0.377
-0.36830333,0.90498304,1.2059108,-1.8372836,1.7801275,0.377
-0.39149654,0.9039753,1.1984345,-1.8414904,1.7844623,0.377
-0.4156398,0.9032889,1.1908995,-1.8458327,1.788627,0.377
-0.44064954,0.90290713,1.1832504,-1.8503793,1.7932137,0.377
-0.4664258,0.9028175,1.1754215,-1.854779,1.7975692,0.377
-0.49285802,0.903012,1.1673388,-1.8590053,1.801687,0.377
-0.5198314,0.90346706,1.1589105,-1.863793,1.8058615,0.377
-0.54723835,0.90413827,1.1500282,-1.8679788,1.8103977,0.377
-0.5749901,0.90498066,1.1405929,-1.8721836,1.8151041,0.377
-0.6030249,0.9059745,1.1305457,-1.8763162,1.8199124,0.377
-0.63130903,0.9071284,1.1198738,-1.8803533,1.8241062,0.377
-0.6598352,0.90845954,1.1085945,-1.8845283,1.8283705,0.377
-0.68861884,0.90998226,1.096745,-1.8887603,1.8326118,0.377
-0.7176889,0.911713,1.0843849,-1.8934889,1.8365391,0.377
-0.74707305,0.9136798,1.0715963,-1.8979876,1.8401531,0.377
-0.7767876,0.9159244,1.0584829,-1.9021541,1.8444055,0.377
-0.806845,0.9184972,1.0451647,-1.9062375,1.84857,0.377
-0.83727336,0.92145705,1.0317897,-1.9102156,1.8531154,0.377
-0.8681093,0.92485875,1.0185127,-1.9143978,1.8577003,0.377
-0.8993793,0.9287475,1.0054737,-1.9185454,1.8623949,0.377
-0.93108094,0.93316025,0.99278134,-1.9223624,1.8668977,0.377
-0.9631769,0.93812484,0.980501,-1.9261242,1.8708632,0.377
-0.9956099,0.94365335,0.968653,-1.9300672,1.8745223,0.377
-1.0283254,0.94973475,0.95721334,-1.9340199,1.8771559,0.377
-1.0612808,0.9563312,0.94611233,-1.9379286,1.8797678,0.377
-1.0944381,0.96338445,0.9352342,-1.9415659,1.8827007,0.377
-1.1277479,0.97083217,0.9244315,-1.9447411,1.8862349,0.377
-1.1611483,0.9786187,0.91354525,-1.947724,1.8897626,0.377
-1.1945813,0.98669326,0.90241885,-1.9502352,1.8927565,0.377
-1.228014,0.99500287,0.89090735,-1.9531726,1.895636,0.377
-1.2614435,1.0034937,0.87889177,-1.9559039,1.8984107,0.377
-1.2948779,1.0121292,0.86630446,-1.958542,1.9010842,0.377
-1.3283086,1.0209104,0.85315627,-1.9611875,1.9035095,0.377
-1.3617047,1.0298731,0.83953184,-1.9640297,1.9059713,0.377
-1.3950241,1.0390918,0.82560796,-1.9664086,1.9083842,0.377
-1.4282255,1.0486648,0.81163883,-1.9687308,1.9108081,0.377
-1.4612724,1.058678,0.7978808,-1.9707354,1.9141684,0.377
-1.4941365,1.0691626,0.78449255,-1.9730529,1.9177486,0.377
-1.5268027,1.0800802,0.7714854,-1.9754404,1.9210087,0.377
-1.5592555,1.0913581,0.7587817,-1.9781581,1.9242007,0.377
-1.5914502,1.1029744,0.7464039,-1.9813603,1.9276304,0.377
-1.6233188,1.1149291,0.73442125,-1.983766,1.9311498,0.377
-1.654795,1.1272157,0.72289085,-1.9861332,1.935293,0.377
-1.6858367,1.1398118,0.71183586,-1.9890314,1.9391172,0.377
-1.7164276,1.1526809,0.7012582,-1.992088,1.9432636,0.377
-1.7465563,1.1657858,0.6911633,-1.9949697,1.9474021,0.377
-1.7761536,1.1790974,0.6816535,-1.9977039,1.9521596,0.377
-1.8050765,1.1925988,0.6729239,-2.0003855,1.9566882,0.377
-1.8331828,1.206285,0.6651067,-2.0031729,1.9612238,0.377
-1.8604493,1.220168,0.65811884,-2.0062265,1.9659721,0.377
-1.8868947,1.2342486,0.6518621,-2.0092435,1.9707625,0.377
-1.9125755,1.2484906,0.64619774,-2.012183,1.9755123,0.377
-1.9375483,1.2628592,0.64098334,-2.0158608,1.9799845,0.377
-1.9618306,1.2773378,0.63610303,-2.0195367,1.9838495,0.377
-1.9854033,1.2919228,0.63146436,-2.0229764,1.9874636,0.377
-2.0082505,1.3066126,0.62697726,-2.0268846,1.991712,0.377
-2.030404,1.3213934,0.6225315,-2.0304766,1.996204,0.377
-2.0519533,1.3362392,0.6179999,-2.033097,1.9997523,0.377
-2.0729945,1.3511236,0.6132705,-2.0359368,2.0033405,0.377
-2.0935044,1.3660184,0.60837364,-2.0395818,2.0072231,0.377
-2.1133642,1.380911,0.6034253,-2.0432806,2.0112607,0.377
-2.1324725,1.3958355,0.5985232,-2.0460403,2.0154445,0.377
-2.1506963,1.4108243,0.59379685,-2.048544,2.0203967,0.377
-2.167849,1.4258523,0.5894176,-2.0514848,2.0252202,0.377
-2.1838748,1.440895,0.5854444,-2.054893,2.029995,0.377
-2.1989233,1.4559631,0.58175653,-2.0583253,2.0347044,0.377
-2.2131817,1.471038,0.5781796,-2.0612755,2.0393763,0.377
-2.2267022,1.486071,0.5746416,-2.0639908,2.044823,0.377
-2.2394729,1.5010664,0.5711294,-2.0666773,2.0503528,0.377
-2.2514713,1.5160664,0.5676365,-2.0695128,2.0553858,0.377
-2.26258,1.5310661,0.5642461,-2.072934,2.0601785,0.377
-2.2726564,1.5460385,0.5611192,-2.0760877,2.0650334,0.377
-2.281713,1.5609945,0.5582927,-2.0793424,2.0699286,0.377
-2.2897782,1.5759275,0.55578494,-2.0819414,2.07496,0.377
-2.2967663,1.5907861,0.5537216,-2.0842588,2.0799708,0.377
-2.302672,1.6055608,0.5521311,-2.0867853,2.085074,0.377
-2.307604,1.6202816,0.5509078,-2.090449,2.0893369,0.377
-2.3116415,1.6349362,0.54995716,-2.093991,2.0932856,0.377
-2.3148599,1.6494904,0.54917276,-2.0971813,2.0977957,0.377
-2.3174438,1.66397,0.54831505,-2.1002862,2.1024287,0.377
-2.319608,1.6784244,0.5471048,-2.1028419,2.1069613,0.377
-2.3214376,1.6928412,0.5454131,-2.1053543,2.1117249,0.377
-2.3229053,1.7071878,0.5432538,-2.1074665,2.1171944,0.377
-2.3239741,1.721497,0.5406674,-2.1092293,2.1222293,0.377
-2.3246102,1.7358164,0.5377171,-2.1109967,2.1272619,0.377
-2.3247867,1.7501079,0.534508,-2.1129286,2.1324112,0.377
-2.324358,1.7642511,0.5313305,-2.1159747,2.1375048,0.377
-2.3232229,1.7782125,0.52843904,-2.118855,2.1427667,0.377
-2.3213854,1.7920431,0.5259465,-2.121631,2.1482134,0.377
-2.318787,1.8056917,0.52404004,-2.12433,2.1536257,0.377
-2.3153594,1.8190339,0.52288675,-2.1269946,2.1587956,0.377
-2.311247,1.8321092,0.52227306,-2.1299715,2.1642108,0.377
-2.3067157,1.8450682,0.5217214,-2.1328757,2.1695158,0.377
-2.301922,1.857941,0.52088207,-2.1360688,2.1746194,0.377
-2.2969048,1.8706523,0.5196125,-2.13892,2.1795213,0.377
-2.2917504,1.8832586,0.5177211,-2.1416516,2.1845808,0.377
-2.286494,1.8958381,0.51521033,-2.1445923,2.189249,0.377
-2.2810774,1.9083498,0.51231736,-2.147639,2.193854,0.377
-2.2753413,1.9205793,0.509566,-2.150556,2.1978807,0.377
-2.2692146,1.9324423,0.507338,-2.153268,2.2021143,0.377
-2.2627356,1.9440155,0.50575745,-2.1556418,2.2067454,0.377
-2.255963,1.9553447,0.5047733,-2.1580172,2.2113786,0.377
-2.2489004,1.9663051,0.50437015,-2.1609452,2.2161582,0.377
-2.2416062,1.9768844,0.5042698,-2.1638346,2.2205665,0.377
-2.2342012,1.9872707,0.5039912,-2.1664636,2.2251465,0.377
-2.2267606,1.9975892,0.50327486,-2.1686928,2.2302055,0.377
-2.21931,2.0078733,0.50191486,-2.1708443,2.2352037,0.377
-2.2118142,2.017986,0.5000641,-2.1728265,2.2401583,0.377
-2.2042277,2.027804,0.4981352,-2.1748927,2.245199,0.377
-2.1965704,2.037346,0.49652934,-2.1772606,2.2499778,0.377
-2.1889331,2.0466554,0.49557233,-2.1795468,2.2546883,0.377
-2.181417,2.0557396,0.49518967,-2.1814723,2.2595067,0.377
-2.1739924,2.0644617,0.4951259,-2.1836736,2.2642,0.377
-2.1665308,2.0727167,0.49559247,-2.1862328,2.2681103,0.377
-2.1590168,2.0807323,0.4963081,-2.18858,2.2722297,0.377
-2.1515918,2.0886307,0.49721152,-2.1907735,2.276474,0.377
-2.1443849,2.0964184,0.4983809,-2.1922321,2.2812433,0.377
-2.13735,2.1041126,0.49934006,-2.1936388,2.2862601,0.377
-2.1303854,2.1117039,0.49972332,-2.1950707,2.291424,0.377
-2.123471,2.1191027,0.4997326,-2.1969655,2.2964673,0.377
-2.1165752,2.1263824,0.49925858,-2.1988351,2.3010967,0.377
-2.109706,2.1335855,0.4982698,-2.2008255,2.3060162,0.377
-2.1029649,2.1406794,0.49700737,-2.202781,2.3113368,0.377
-2.0964813,2.14761,0.49578887,-2.2044249,2.316335,0.377
-2.0903149,2.1543329,0.49483353,-2.2060924,2.321316,0.377
-2.0844698,2.1608212,0.49434572,-2.2076058,2.3267202,0.377
-2.0789413,2.1670673,0.494457,-2.208938,2.3321447,0.377
-2.073752,2.1730788,0.49510556,-2.210502,2.3372707,0.377
-2.0689201,2.1788814,0.4960484,-2.2127745,2.3423896,0.377
-2.0643888,2.184522,0.496984,-2.2146373,2.3479722,0.377
-2.0600219,2.1900623,0.49764144,-2.2164068,2.3535128,0.377
-2.055716,2.1955454,0.49783075,-2.2180152,2.359437,0.377
-2.0514588,2.200987,0.4974137,-2.2196915,2.365643,0.377
-2.0473194,2.2063746,0.4963714,-2.2212796,2.3723457,0.377
-2.0433865,2.211678,0.49486697,-2.2229772,2.378928,0.377
-2.0397186,2.2168572,0.4932422,-2.2245514,2.38578,0.377
-2.036344,2.2218852,0.49186033,-2.2262883,2.3920574,0.377
-2.033301,2.2267537,0.49093512,-2.2280285,2.3982604,0.377
-2.0306826,2.231449,0.49054188,-2.2297704,2.4044626,0.377
-2.028561,2.2359662,0.49059588,-2.2315345,2.410664,0.377
-2.0268743,2.2403371,0.49087185,-2.234126,2.4171345,0.377
-2.0254188,2.2446265,0.49106106,-2.2368715,2.4228153,0.377
-2.0240557,2.248876,0.4909279,-2.239457,2.4282339,0.377
-2.0227554,2.253101,0.49025944,-2.2409177,2.4341755,0.377
-2.0215852,2.257292,0.48895305,-2.241627,2.439616,0.377
-2.0206246,2.2614331,0.48711848,-2.2424572,2.444783,0.377
-2.019903,2.2655256,0.4850023,-2.2434983,2.4498973,0.377
-2.0194232,2.2695823,0.4829208,-2.2450724,2.4549732,0.377
-2.0192535,2.2735827,0.48126397,-2.2473571,2.460025,0.377
-2.0194924,2.2775087,0.48014283,-2.2494771,2.4645963,0.377
-2.0202231,2.2813375,0.4795024,-2.2512097,2.469344,0.377
-2.0214047,2.2850764,0.4791926,-2.2522147,2.4743557,0.377
-2.0228484,2.2887647,0.47894278,-2.2529435,2.4796367,0.377
-2.024382,2.2924387,0.47846273,-2.253687,2.4850113,0.377
-2.0259612,2.2961066,0.47749206,-2.2553241,2.4898238,0.377
-2.0276628,2.299751,0.47592086,-2.257099,2.4942205,0.377
-2.029591,2.3033385,0.47396314,-2.2588077,2.4983933,0.377
-2.031771,2.3068671,0.47192407,-2.2601855,2.5027478,0.377
-2.0341303,2.310386,0.46993083,-2.2614295,2.506982,0.377
-2.0366788,2.3138986,0.4683504,-2.262609,2.5110445,0.377
-2.0394955,2.3173797,0.4673609,-2.2636075,2.5153306,0.377
-2.0426283,2.320831,0.46663254,-2.264205,2.519827,0.377
-2.0460494,2.3242538,0.46587917,-2.2649689,2.5239434,0.377
-2.049613,2.327648,0.46477503,-2.2658675,2.528259,0.377
-2.05321,2.331019,0.46330455,-2.2670527,2.5327585,0.377
-2.0568326,2.3343573,0.46174332,-2.2680886,2.5373268,0.377
-2.0605295,2.3376877,0.4602331,-2.2688236,2.5419466,0.377
-2.0644026,2.3410573,0.45878667,-2.2694082,2.5467393,0.377
-2.0685565,2.3444335,0.45776144,-2.2697542,2.5514984,0.377
-2.072991,2.3477464,0.4573726,-2.2703657,2.5563653,0.377
-2.0775144,2.3510242,0.45690754,-2.2709863,2.5614128,0.377
-2.082031,2.3543131,0.45589596,-2.2717538,2.5664814,0.377
-2.0865207,2.3576136,0.4543926,-2.2729185,2.5713215,0.377
-2.0909903,2.3609104,0.452705,-2.274024,2.5759158,0.377
-2.0954947,2.3642213,0.45121008,-2.274665,2.5807283,0.377
-2.1001008,2.367587,0.45018482,-2.2756784,2.5855055,0.377
-2.1048176,2.3710086,0.4498321,-2.2761471,2.59066,0.377
-2.1095853,2.3744552,0.44996324,-2.2766464,2.595605,0.377
-2.114361,2.3779054,0.45019186,-2.2771444,2.600547,0.377
-2.1191359,2.3813713,0.45003995,-2.2777245,2.6055427,0.377
-2.1239066,2.3848531,0.4492262,-2.277997,2.611001,0.377
-2.128656,2.3883312,0.4478151,-2.278346,2.6168613,0.377
-2.13335,2.3918073,0.44609466,-2.2785647,2.623027,0.377
-2.137968,2.3953443,0.4443383,-2.2793636,2.6289482,0.377
-2.1424937,2.399003,0.44282523,-2.280551,2.6348255,0.377
-2.1469073,2.402786,0.4418529,-2.2814438,2.6410136,0.377
-2.1511848,2.406664,0.4416448,-2.2822783,2.6474829,0.377
-2.1553268,2.4106283,0.4420931,-2.2830033,2.6532583,0.377
-2.1593735,2.4146922,0.4427381,-2.284359,2.6590903,0.377
-2.1633613,2.4188309,0.44312134,-2.2850459,2.664892,0.377
-2.167295,2.422977,0.44304082,-2.2858825,2.6706343,0.377
-2.1711655,2.4270835,0.44245133,-2.2879102,2.6757193,0.377
-2.1749885,2.4311879,0.44127712,-2.289624,2.6809082,0.377
-2.178769,2.4353638,0.43958515,-2.2909389,2.6863647,0.377
-2.182452,2.4396265,0.43781158,-2.292213,2.6918702,0.377
-2.1859457,2.4439526,0.43654504,-2.2930312,2.6973896,0.377
-2.1892207,2.44837,0.43600446,-2.292793,2.7022011,0.377
-2.1923144,2.4529433,0.4359765,-2.2938313,2.7074716,0.377
-2.1952622,2.4576716,0.43617147,-2.2952678,2.7123039,0.377
-2.1980658,2.46247,0.4364306,-2.2969384,2.716593,0.377
-2.2007244,2.4672472,0.43659964,-2.2990515,2.7207866,0.377
-2.2033002,2.472009,0.43627712,-2.30113,2.724926,0.377
-2.2058604,2.476769,0.43506634,-2.3032236,2.7290828,0.377
-2.2083616,2.481583,0.43316826,-2.305471,2.7334027,0.377
-2.2106967,2.4865117,0.43110612,-2.305984,2.7378068,0.377
-2.2127676,2.4915764,0.4294457,-2.3062177,2.7416363,0.377
-2.2145817,2.4967744,0.4283719,-2.3064928,2.7454872,0.377
-2.2161756,2.5020888,0.42788208,-2.3071575,2.7498164,0.377
